id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1586870345000259587	1586870345000259587	2022-10-31 06:59:07 SE Asia Standard Time	2022-10-31	06:59:07	+0700	1521523308214190081	posbakumpranaja	POSBAKUM PRANAJA		Bharada E Kembali Jalani Sidang Kasus Pembunuhan Brigadir J Hari Ini  https://t.co/uC1Onr1ECX	in	[]	['https://zonamerahnews.com/bharada-e-kembali-jalani-sidang-kasus-pembunuhan-brigadir-j-hari-ini/']	[]	0	0	0	[]	[]	https://twitter.com/posbakumpranaja/status/1586870345000259587	False		0								[]				
1586870270920310784	1586870270920310784	2022-10-31 06:58:49 SE Asia Standard Time	2022-10-31	06:58:49	+0700	1347138656587313156	funderrei	Funder REI Management		Bharada E Kembali Jalani Sidang Kasus Pembunuhan Brigadir J Hari Ini  https://t.co/Ryj3zGB8MD	in	[]	['https://zonamerahnews.com/bharada-e-kembali-jalani-sidang-kasus-pembunuhan-brigadir-j-hari-ini/']	[]	0	0	0	[]	[]	https://twitter.com/FunderRei/status/1586870270920310784	False		0								[]				
1586863519722512384	1586863519722512384	2022-10-31 06:32:00 SE Asia Standard Time	2022-10-31	06:32:00	+0700	71436318	kompastv	KOMPAS TV		Sidang Ferdy Sambo CS masih berjalan. Para saksi satu demi satu diperiksa untuk mencari kebenaran di balik kasus pembunuhan berencana Brigadir Yosua.   Simak persidangannya tanggal 31 Oktober - 3 November 2022 pkl 08.30 WIB, hanya di KompasTV!   Streaming:  https://t.co/rUTSoY7Gv2  https://t.co/pgkoD9nV6j	in	[]	['http://kompas.tv/live']	['https://pbs.twimg.com/media/FgUFwKkVUAEMTcJ.jpg']	4	2	15	[]	[]	https://twitter.com/KompasTV/status/1586863519722512384	False		1	https://pbs.twimg.com/media/FgUFwKkVUAEMTcJ.jpg							[]				
1586856235357569024	1586856235357569024	2022-10-31 06:03:03 SE Asia Standard Time	2022-10-31	06:03:03	+0700	41730943	vivacoid	VivaCoid		Adik Brigadir J Dengar Bisikan Janggal Saat Lihat Jenazah Kakaknya  https://t.co/082Nta25e0  https://t.co/Nl9rD4h1a7	in	[]	['http://dlvr.it/SbykQz']	['https://pbs.twimg.com/media/FgWlVivacAEPRKQ.jpg']	0	0	0	[]	[]	https://twitter.com/VIVAcoid/status/1586856235357569024	False		1	https://pbs.twimg.com/media/FgWlVivacAEPRKQ.jpg							[]				
1586846144126148612	1586530869719846913	2022-10-31 05:22:57 SE Asia Standard Time	2022-10-31	05:22:57	+0700	2367356761	ballywalterpark	BallywalterPark 🇺🇦		"@UUnionism @BeattieDoug @J_Donaldson_MP @OfficialPUP @JimAllister Having served in the British Army at the height of the troubles, I have zilch recollection of a ""Brigadier"" called Billy Wright"	en	[]	[]	[]	1	0	3	[]	[]	https://twitter.com/BallywalterPark/status/1586846144126148612	False		0								[{'screen_name': 'UUnionism', 'name': 'Right-wing Unionism', 'id': '1393697874324692993'}, {'screen_name': 'BeattieDoug', 'name': 'Doug Beattie', 'id': '275636162'}, {'screen_name': 'J_Donaldson_MP', 'name': 'Jeffrey Donaldson MP', 'id': '277499481'}, {'screen_name': 'OfficialPUP', 'name': 'PUP', 'id': '883163772'}, {'screen_name': 'JimAllister', 'name': 'Jim Allister', 'id': '21189360'}]				
1586828517391888384	1586530869719846913	2022-10-31 04:12:55 SE Asia Standard Time	2022-10-31	04:12:55	+0700	1467915736605761537	jamessm44927867	EmoJimmy		@UUnionism @BeattieDoug @J_Donaldson_MP @OfficialPUP @JimAllister Brigadier my arse - gutless, cowardly murdering fecker, 🤬🥴😷🤡	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/JamesSm44927867/status/1586828517391888384	False		0								[{'screen_name': 'UUnionism', 'name': 'Right-wing Unionism', 'id': '1393697874324692993'}, {'screen_name': 'BeattieDoug', 'name': 'Doug Beattie', 'id': '275636162'}, {'screen_name': 'J_Donaldson_MP', 'name': 'Jeffrey Donaldson MP', 'id': '277499481'}, {'screen_name': 'OfficialPUP', 'name': 'PUP', 'id': '883163772'}, {'screen_name': 'JimAllister', 'name': 'Jim Allister', 'id': '21189360'}]				
1586811294228905987	1586530869719846913	2022-10-31 03:04:28 SE Asia Standard Time	2022-10-31	03:04:28	+0700	1045808395146678272	briande21319958	Boru		@UUnionism @BeattieDoug @J_Donaldson_MP @OfficialPUP @JimAllister Brigadier!🤣🤣🤣	ht	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/BrianDe21319958/status/1586811294228905987	False		0								[{'screen_name': 'UUnionism', 'name': 'Right-wing Unionism', 'id': '1393697874324692993'}, {'screen_name': 'BeattieDoug', 'name': 'Doug Beattie', 'id': '275636162'}, {'screen_name': 'J_Donaldson_MP', 'name': 'Jeffrey Donaldson MP', 'id': '277499481'}, {'screen_name': 'OfficialPUP', 'name': 'PUP', 'id': '883163772'}, {'screen_name': 'JimAllister', 'name': 'Jim Allister', 'id': '21189360'}]				
1586794125432602647	1586530869719846913	2022-10-31 01:56:15 SE Asia Standard Time	2022-10-31	01:56:15	+0700	139837687	donlav	Don Lavery		"@CellaH26 @UUnionism @BeattieDoug @J_Donaldson_MP @OfficialPUP @JimAllister ""Brigadier"" for a sectarian butcher!"	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/donlav/status/1586794125432602647	False		0								[{'screen_name': 'CellaH26', 'name': 'Marcella', 'id': '119444624'}, {'screen_name': 'UUnionism', 'name': 'Right-wing Unionism', 'id': '1393697874324692993'}, {'screen_name': 'BeattieDoug', 'name': 'Doug Beattie', 'id': '275636162'}, {'screen_name': 'J_Donaldson_MP', 'name': 'Jeffrey Donaldson MP', 'id': '277499481'}, {'screen_name': 'OfficialPUP', 'name': 'PUP', 'id': '883163772'}, {'screen_name': 'JimAllister', 'name': 'Jim Allister', 'id': '21189360'}]				
1586760236756570116	1586586474828414978	2022-10-30 23:41:35 SE Asia Standard Time	2022-10-30	23:41:35	+0700	920891623189258240	excjel	Kavin.		@okenexts Ga bagus dia jadi pengacara brigadir J. Gak pas aja	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/excjel/status/1586760236756570116	False		0								[{'screen_name': 'okenexts', 'name': 'Garis Waktu', 'id': '2827957586'}]				
1586749708562845696	1586530869719846913	2022-10-30 22:59:45 SE Asia Standard Time	2022-10-30	22:59:45	+0700	1424034285149999110	henryon23567515	Henry32		@UUnionism @BeattieDoug @J_Donaldson_MP @OfficialPUP @JimAllister Brigadier who the fuck gave that murdering scum that title	en	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/HenryOn23567515/status/1586749708562845696	False		0								[{'screen_name': 'UUnionism', 'name': 'Right-wing Unionism', 'id': '1393697874324692993'}, {'screen_name': 'BeattieDoug', 'name': 'Doug Beattie', 'id': '275636162'}, {'screen_name': 'J_Donaldson_MP', 'name': 'Jeffrey Donaldson MP', 'id': '277499481'}, {'screen_name': 'OfficialPUP', 'name': 'PUP', 'id': '883163772'}, {'screen_name': 'JimAllister', 'name': 'Jim Allister', 'id': '21189360'}]				
