id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1575636523155759105	1575635192777089024	2022-09-30 06:59:55 SE Asia Standard Time	2022-09-30	06:59:55	+0700	1325088456964366337	riennyakamu	Rien Sharapova		@FerdinandHutah5 @DivHumas_Polri @ListyoSigitP Tapi kok putri candrawati sampai detik ini belum juga ditahan padahal statusnya sudah TSK pembunuhan berencana ? Dan satu lagi TSK Hendra  jg TDK bs dimintai keterangan dgn alasan sakit untuk jangka waktu lama, padahal cuma sakit wasir, apa yakin polri  sudah transparan ?	in	[]	[]	[]	1	0	2	[]	[]	https://twitter.com/riennyakamu/status/1575636523155759105	False		0								[{'screen_name': 'FerdinandHutah5', 'name': 'Ferdinand Hutahaean', 'id': '1572850981137629185'}, {'screen_name': 'DivHumas_Polri', 'name': 'Divisi Humas Polri', 'id': '138290629'}, {'screen_name': 'ListyoSigitP', 'name': 'Listyo Sigit Prabowo', 'id': '1431117605775949824'}]				
1575533070492794880	1575533070492794880	2022-09-30 00:08:50 SE Asia Standard Time	2022-09-30	00:08:50	+0700	887743587579944960	oposisicerdas	OposisiCerdas.com		Ferdy Sambo dan Putri Candrawati Minta Maaf Lagi, Janji Jujur Buka-bukaan Motif Sebenarnya  https://t.co/UuWZQSO5lQ	in	[]	['https://www.oposisicerdas.com/2022/09/ferdy-sambo-dan-putri-candrawati-minta.html']	[]	1	15	25	[]	[]	https://twitter.com/OposisiCerdas/status/1575533070492794880	False		0								[]				
1575531727925415936	1575531727925415936	2022-09-30 00:03:30 SE Asia Standard Time	2022-09-30	00:03:30	+0700	1531205410375761920	romi394291221	Romi		@febridiansyah  ya elah pak, jasamu yg baik selama ini menjadi luntur setelah anda menjadi advokat Ferdi Sambo. Bukankah itu bagian dari korupsi juga ya?? Yakni nepotisme, mgkn karena ada balas jasa makanya Febri Diansyah membela Putri Candrawati	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Romi394291221/status/1575531727925415936	False		0								[]				
1575527171401326592	1575388120211935232	2022-09-29 23:45:24 SE Asia Standard Time	2022-09-29	23:45:24	+0700	1546781503614754818	harahapismailz	Ismailz Harahap		@tvOneNews Putri Candrawati jujur apa nya? Jujur jempol kakinya itu lah Oooiii Gilbert, Gilbert gagal faham  haaa haaa haaaa	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/HarahapIsmailz/status/1575527171401326592	False		0								[{'screen_name': 'tvOneNews', 'name': 'tvOnenews', 'id': '55507370'}]				
1575505062192766978	1575347135268225024	2022-09-29 22:17:32 SE Asia Standard Time	2022-09-29	22:17:32	+0700	1450951889160327169	bglzigen	Zigen Bgl		@democrazymedia Putri candrawathi ( PC) sakit hanya disebabkan  hati dan pikirannya tidak bisa sejalan dengan satu kejujuran.	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/BglZigen/status/1575505062192766978	False		0								[{'screen_name': 'democrazymedia', 'name': 'Democrazy News', 'id': '1243804423001763841'}]				
1575495428467933187	1575484293324754946	2022-09-29 21:39:16 SE Asia Standard Time	2022-09-29	21:39:16	+0700	1157324955459059713	siomje	jeje		@Frimawan Putri Candrawati	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/siomje/status/1575495428467933187	False		0								[{'screen_name': 'Frimawan', 'name': 'Indra', 'id': '117649350'}]				
1575491137392898054	1575476204408217601	2022-09-29 21:22:13 SE Asia Standard Time	2022-09-29	21:22:13	+0700	223120886	deldayat	del		@senjatanuklir Putri Candrawati	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/deldayat/status/1575491137392898054	False		0								[{'screen_name': 'senjatanuklir', 'name': 'Aurelia Vizal', 'id': '1080481376623722507'}]				
1575485293943136257	1575485293943136257	2022-09-29 20:58:59 SE Asia Standard Time	2022-09-29	20:58:59	+0700	2370185780	rosi_kompastv	Rosi KompasTV		Rosti Simanjuntak - Ibunda Yosua: “Saya sempat tanya, ‘Ada CCTV?’, jawab mereka, ‘Ada. Tapi di kamar Ibu PC (Putri Candrawathi) tidak ada.” #RosiKompasTV #BrigadirJ	in	[]	[]	[]	0	0	0	['rosikompastv', 'brigadirj']	[]	https://twitter.com/Rosi_KompasTV/status/1575485293943136257	False		0								[]				
1575484651652554755	1575484651652554755	2022-09-29 20:56:26 SE Asia Standard Time	2022-09-29	20:56:26	+0700	2370185780	rosi_kompastv	Rosi KompasTV		Rosti Simanjuntak - Ibunda Yosua: “PC (Putri Candrawathi) berteriak dan didengar Bharada E. Lalu almarhum Yosua mendengar dan bertanya ada apa?” #RosiKompasTV #BrigadirJ	in	[]	[]	[]	0	0	0	['rosikompastv', 'brigadirj']	[]	https://twitter.com/Rosi_KompasTV/status/1575484651652554755	False		0								[]				
1575483639269568516	1575483637977718785	2022-09-29 20:52:25 SE Asia Standard Time	2022-09-29	20:52:25	+0700	46693036	inilahdotcom	inilahcom		dan Putri Candrawathi (PC).	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/inilahdotcom/status/1575483639269568516	False		0								[]				
1575482767227473920	1575482767227473920	2022-09-29 20:48:57 SE Asia Standard Time	2022-09-29	20:48:57	+0700	1470949765504327681	bicaraberitacom	Bicara Berita		Mantan jubir KPK jadi pengacara Putri Candrawati, tawaran tersebut pernah ditolak Hotman Paris, kenapa?  https://t.co/gLFYRrgxY8	in	[]	['https://ift.tt/6Aa5Sn9']	[]	0	0	0	[]	[]	https://twitter.com/bicaraberitacom/status/1575482767227473920	False		0								[]				
