id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1597736928304328706	1597736928304328706	2022-11-30 06:39:02 SE Asia Standard Time	2022-11-30	06:39:02	+0700	71436318	kompastv	KOMPAS TV		Pakar Pidana: Sidang Pembunuhan Berencana Brigadir J Sudah Mengerucut Ferdy Sambo Pelaku Utama  https://t.co/0NF9rfni0K  https://t.co/0LNgsf3xbn	in	[]	['http://dlvr.it/SdZjDs']	['https://pbs.twimg.com/media/FixNRPDagAAlBjC.jpg']	0	0	2	[]	[]	https://twitter.com/KompasTV/status/1597736928304328706	False		1	https://pbs.twimg.com/media/FixNRPDagAAlBjC.jpg							[]				
1597733531400429569	1597733531400429569	2022-11-30 06:25:32 SE Asia Standard Time	2022-11-30	06:25:32	+0700	71436318	kompastv	KOMPAS TV		Sambo Pasang Badan, Pengacara Brigadir J Minta Pihak Terlibat Pembunuhan Berencana Tetap Diproses!  https://t.co/U7cRiZptII  https://t.co/ctGXQKLyNV	in	[]	['http://dlvr.it/SdZh26']	['https://pbs.twimg.com/media/FixKLgwakAAdVjO.jpg']	0	0	5	[]	[]	https://twitter.com/KompasTV/status/1597733531400429569	False		1	https://pbs.twimg.com/media/FixKLgwakAAdVjO.jpg							[]				
1597732533848133632	1597732533848133632	2022-11-30 06:21:35 SE Asia Standard Time	2022-11-30	06:21:35	+0700	41730943	vivacoid	VivaCoid		Eks Penyidik Polres Jaksel: Kasus Brigadir J Bisa Terungkap 2 Jam Jika Tak Ada Intervensi  https://t.co/3DHMpnhwWi	in	[]	['http://dlvr.it/SdZgjD']	[]	0	2	1	[]	[]	https://twitter.com/VIVAcoid/status/1597732533848133632	False		0								[]				
1597730886937497600	1597730886937497600	2022-11-30 06:15:02 SE Asia Standard Time	2022-11-30	06:15:02	+0700	47274731	okezonenews	Okezone		Ini Agenda Sidang Pembunuhan Brigadir J di PN Jakarta Selatan    #LengkapCepatBeritanya #BeritaTerkini #Berita #News #BeritaNasional .  https://t.co/JHBOhBmfF1	in	[]	['https://news.okezone.com/read/2022/11/30/337/2717513/-ini-agenda-sidang-pembunuhan-brigadir-j-di-pn-jakarta-selatan-']	[]	0	0	0	['lengkapcepatberitanya', 'beritaterkini', 'berita', 'news', 'beritanasional']	[]	https://twitter.com/okezonenews/status/1597730886937497600	False		0								[]				
1597730315841245185	1597730315841245185	2022-11-30 06:12:46 SE Asia Standard Time	2022-11-30	06:12:46	+0700	223476605	tribunjogja	Tribun Jogja		Rekaman CCTV Baru Duren 3 Diputar di Sidang Pembunuhan Brigadir J #Shorts  https://t.co/xtV2PUDuso	in	[]	['https://bit.ly/3XLwyA3']	[]	0	1	0	['shorts']	[]	https://twitter.com/tribunjogja/status/1597730315841245185	False		0								[]				
1597730026304184321	1597730026304184321	2022-11-30 06:11:37 SE Asia Standard Time	2022-11-30	06:11:37	+0700	1182147530571698176	trendotnews	Tren.News		CCTV Detik-Detik Kematian Brigadir J Terbongkar di Sidang  https://t.co/dJkzvkKbYj	in	[]	['https://tren.news/cctv-detik-detik-kematian-brigadir-j-terbongkar-di-sidang/']	[]	0	0	0	[]	[]	https://twitter.com/TRENdotNEWS/status/1597730026304184321	False		0								[]				
1597729949154148359	1597729949154148359	2022-11-30 06:11:18 SE Asia Standard Time	2022-11-30	06:11:18	+0700	223476605	tribunjogja	Tribun Jogja		Rekaman CCTV Baru Duren 3 Diputar di Sidang Pembunuhan Brigadir J  https://t.co/LS4GU0Lr6K	in	[]	['https://bit.ly/3ARoh3p']	[]	0	0	1	[]	[]	https://twitter.com/tribunjogja/status/1597729949154148359	False		0								[]				
1597720958525386752	1597720958525386752	2022-11-30 05:35:35 SE Asia Standard Time	2022-11-30	05:35:35	+0700	71436318	kompastv	KOMPAS TV		Pengacara Brigadir J Heran Karopenmas dan Eks Kaporles Jaksel Tak Dihadirkan di Sidang Ferdy Sambo  https://t.co/FtFqKii9UG  https://t.co/emUepnkrMm	in	[]	['http://dlvr.it/SdZbN6']	['https://pbs.twimg.com/media/Fiw-vsSacAA6vN6.jpg']	16	40	158	[]	[]	https://twitter.com/KompasTV/status/1597720958525386752	False		1	https://pbs.twimg.com/media/Fiw-vsSacAA6vN6.jpg							[]				
1597720176090583041	1597720176090583041	2022-11-30 05:32:28 SE Asia Standard Time	2022-11-30	05:32:28	+0700	1499728604384481282	news_delik	delik.news		Kasus Pembunuhan Berencana Brigadir J: CCTV Pos Satpam Kompleks Duren Tiga Ungkap Ferdy Sambo Soal Pistol Jatuh dan Sarung Tangan Hitam -  https://t.co/Oj8DtCg5VS  https://t.co/RjDmslKlhT	in	[]	['http://delik.news', 'https://delik.news/kasus-pembunuhan-berencana-brigadir-j-cctv-pos-satpam-kompleks-duren-tiga-ungkap-ferdy-sambo-soal-pistol-jatuh-dan-sarung-tangan-hitam/']	[]	0	0	0	[]	[]	https://twitter.com/news_delik/status/1597720176090583041	False		0								[]				
1597718005102022657	1597544530072506369	2022-11-30 05:23:51 SE Asia Standard Time	2022-11-30	05:23:51	+0700	246660195	petani_ganteng	petani ganteng		@detikcom Semoga anakmu atau keluarga mu dibantai Sambo seperti brigadir j	in	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/petani_ganteng/status/1597718005102022657	False		0								[{'screen_name': 'detikcom', 'name': 'detikcom', 'id': '69183155'}]				
