id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1597634322466754560	1597170015819640832	2022-11-29 23:51:19 SE Asia Standard Time	2022-11-29	23:51:19	+0700	336305913	fajrimohammadk	Fajri Mohammad K		@cupang_fish @asfhkma @mgvfxz @bayuarie @DeenBagus1999 @Norkaf_ @cassano1975 @bayuresa @striketrhough Kalo istri nya sambo nama nya putri candrawati	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/fajrimohammadk/status/1597634322466754560	False		0								[{'screen_name': 'cupang_fish', 'name': 'Prince \uea00', 'id': '957675083081826305'}, {'screen_name': 'asfhkma', 'name': '.', 'id': '456704484'}, {'screen_name': 'mgvfxz', 'name': 'cxhsiliv', 'id': '1172829533440892928'}, {'screen_name': 'bayuarie', 'name': 'Bayu Arie. STAY SAFE!!!', 'id': '68637419'}, {'screen_name': 'Norkaf_', 'name': 'Kave', 'id': '58197944'}, {'screen_name': 'cassano1975', 'name': 'Vincenzo', 'id': '565212445'}, {'screen_name': 'bayuresa', 'name': 'Bayu Wicaksono - AZ', 'id': '66308038'}, {'screen_name': 'striketrhough', 'name': 'Rio', 'id': '180684992'}]				
1597621153723342848	1597621153723342848	2022-11-29 22:59:00 SE Asia Standard Time	2022-11-29	22:59:00	+0700	1551127813830623235	sujarnoedi1	Sujarno Edi		Putri Candrawati  https://t.co/wvDTAzkTmH	in	[]	['https://www.tribunnewswiki.com/amp/2022/08/27/putri-candrawati']	[]	0	0	0	[]	[]	https://twitter.com/SujarnoEdi1/status/1597621153723342848	False		0								[]				
1597568874006073348	1597568874006073348	2022-11-29 19:31:15 SE Asia Standard Time	2022-11-29	19:31:15	+0700	226039658	tribunjambiku	Tribun Jambi		Ridwan Soplanit Sebut Berita Acara Interogasi Putri Candrawati Dibuat Sesuai Pesanan Sambo    https://t.co/wSsohlUwGy via @tribunjambiku	in	[{'screen_name': 'tribunjambiku', 'name': 'tribun jambi', 'id': '226039658'}]	['https://jambi.tribunnews.com/2022/11/29/ridwan-soplanit-sebut-berita-acara-interogasi-putri-candrawati-dibuat-sesuai-pesanan-sambo']	[]	0	0	0	[]	[]	https://twitter.com/tribunjambiku/status/1597568874006073348	False		0								[]				
1597518108184702979	1597518108184702979	2022-11-29 16:09:32 SE Asia Standard Time	2022-11-29	16:09:32	+0700	226039658	tribunjambiku	Tribun Jambi		Akting Nangis Putri Candrawati saat Bawahan Ferdy Sambo Tanya Kejadian di Rumah Dinas    https://t.co/lpkw3fkuFW via @tribunjambiku	in	[{'screen_name': 'tribunjambiku', 'name': 'tribun jambi', 'id': '226039658'}]	['https://jambi.tribunnews.com/2022/11/29/akting-nangis-putri-candrawati-saat-bawahan-ferdy-sambo-tanya-kejadian-di-rumah-dinas']	[]	0	0	0	[]	[]	https://twitter.com/tribunjambiku/status/1597518108184702979	False		0								[]				
1597458782359281664	1597458782359281664	2022-11-29 12:13:47 SE Asia Standard Time	2022-11-29	12:13:47	+0700	1346420397244178432	hyosahi	hau rbuy		pc yoshi japan hmv cantik bgt kaya kue putri salju  https://t.co/ZURrjPuy9Z	in	[]	[]	['https://pbs.twimg.com/media/FitQRxcaYAAAw0Z.jpg']	0	0	1	[]	[]	https://twitter.com/hyosahi/status/1597458782359281664	False		1	https://pbs.twimg.com/media/FitQRxcaYAAAw0Z.jpg							[]				
1597442803503890432	1597442803503890432	2022-11-29 11:10:18 SE Asia Standard Time	2022-11-29	11:10:18	+0700	238866700	putri_289	||💎 svt noona 💋		Seminggu yang lalu, selesai pelatihan dan di Asrama 10 hari ga ada bawa PC sekalinya jalan langsung bawa semua PC holder skaligus rayakan ultah woozi 😆😆😆  https://t.co/vfrhT8Jz9l	in	[]	[]	['https://pbs.twimg.com/media/FitBu7DaAAUct7r.jpg', 'https://pbs.twimg.com/media/FitBv2aaAAA8pNF.jpg']	0	0	2	[]	[]	https://twitter.com/Putri_289/status/1597442803503890432	False		1	https://pbs.twimg.com/media/FitBu7DaAAUct7r.jpg							[]				
1597432617590312961	1597432617590312961	2022-11-29 10:29:49 SE Asia Standard Time	2022-11-29	10:29:49	+0700	1442122733886664704	zyanpatra	java zie		Putri Candrawati Bisa Berdekatan Lagi dengan Ferdy Sambo  https://t.co/UrkeCNrGPr	in	[]	['https://java-zie.xyz/putri-candrawati-bisa-berdekatan-lagi-dengan-ferdy-sambo/']	[]	0	0	0	[]	[]	https://twitter.com/Zyanpatra/status/1597432617590312961	False		0								[]				
1597427645037543428	1597406020376363008	2022-11-29 10:10:04 SE Asia Standard Time	2022-11-29	10:10:04	+0700	903229236051247104	eradotid	ERA.id		Putri Candrawathi masuk ruang sidang pada pukul 09.56 WIB.  Saat bertemu suaminya, PC mencium tangan Sambo dan dibalas dengan rangkulan serta ciuman di kepala.  https://t.co/CDZiwd7pzD	in	[]	[]	[]	12	15	52	[]	[]	https://twitter.com/eradotid/status/1597427645037543428	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1597427615752941568/pu/img/1pSlIR4lH3BUAGa6.jpg							[]				
1597226725233991680	1597086433394667521	2022-11-28 20:51:40 SE Asia Standard Time	2022-11-28	20:51:40	+0700	841653949744603138	remoind	Gio		@retveal Pc foto kamu aja boleh, dadah putri 👎🏻	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/remoind/status/1597226725233991680	False		0								[{'screen_name': 'retveal', 'name': 'um uma', 'id': '1547975268241121280'}]				
1597209808679350272	1597053394413584385	2022-11-28 19:44:27 SE Asia Standard Time	2022-11-28	19:44:27	+0700	903229236051247104	eradotid	ERA.id		Kombes Susanto mengatakan dirinya dengan eks Karo Provos Divisi Propam Polri, Benny Ali sempat memeriksa Putri Candrawathi usai Brigadir J ditemukan tewas, Jumat (08/07).  Ia mengatakan PC hanya menangis ketika diinterogasi.  https://t.co/2X3ePN3IHX	in	[]	[]	['https://pbs.twimg.com/media/Fipt2ySaYAAAVMM.jpg']	1	0	5	[]	[]	https://twitter.com/eradotid/status/1597209808679350272	False		1	https://pbs.twimg.com/media/Fipt2ySaYAAAVMM.jpg							[]				
