id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1629732211611283456	1629732211611283456	2023-02-26 13:36:52 SE Asia Standard Time	2023-02-26	13:36:52	+0700	1513877373896298506	yoshy83919872	YoshY		👉Sambo sudah di vonis MATI,Putri Candrawathi di vonis 20 th,Kuat Ma'ruf 15 th,Ricky Rizal 13 th, Richard 1.6 bulan karena dia pembuka kotak Pandora,lah pihak yg Enoh masih nuntut ini itu banyak skali maunya,hadew!😔tahu begitu mending si Richard tetap ikut skenario Sambo👈	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/YoshY83919872/status/1629732211611283456	False		0								[]				
1628326305271005184	1628326305271005184	2023-02-22 16:30:18 SE Asia Standard Time	2023-02-22	16:30:18	+0700	57261519	metro_tv	METRO TV		Karopenmas Divisi Humas Polri Brigjen Ahmad Ramadhan mengatakan ada 8 saksi yang diperiksa dalam sidang etik Bharada Richard Eliezer. Di antaranya mereka ialah para terdakwa kasus pembunuhan berencana Brigadir Yosua, yakni Ferdy Sambo, Bripka Ricky Rizal Wibowo dan Kuat Ma'ruf.  https://t.co/uqlqy3izvc	in	[]	[]	['https://pbs.twimg.com/media/Fpj59YtakAIfumu.jpg']	7	3	29	[]	[]	https://twitter.com/Metro_TV/status/1628326305271005184	False		1	https://pbs.twimg.com/media/Fpj59YtakAIfumu.jpg							[]				
1628322291892518915	1628322291892518915	2023-02-22 16:14:21 SE Asia Standard Time	2023-02-22	16:14:21	+0700	30201110	alisyarief	Ali Syarief		Ferdi Sambo, Ricky Rizal dan Kuat Ma’ruf Tak Hadir sebagai Saksi Dalam Sidang Etik Bharada Ricard Elizer (Bharada E)  https://t.co/Ikxv9qKIst	in	[]	['https://fusilatnews.com/ferdi-sambo-ricky-rizal-dan-kuat-maruf-tak-hadir-sebagai-saksi-dalam-sidang-etik-bharada-ricard-elizer-bharada-e/']	[]	0	4	27	[]	[]	https://twitter.com/alisyarief/status/1628322291892518915	False		0								[]				
1628313074901078016	1628313074901078016	2023-02-22 15:37:44 SE Asia Standard Time	2023-02-22	15:37:44	+0700	1517308066181836800	ragamindones1a	Ragam Indonesia		Ternyata Saksi Sidang Kode Etik Bharada E Adalah Ferdy Sambo, Ricky Rizal, Dan Kuat Ma&amp;rsquo;ruf  https://t.co/y2PJGFCsYI	in	[]	['https://www.ragam-indonesia.com/nasional/4457682813/ternyata-saksi-sidang-kode-etik-bharada-e-adalah-ferdy-sambo-ricky-rizal-dan-kuat-maruf']	[]	0	0	0	[]	[]	https://twitter.com/RagamIndones1a/status/1628313074901078016	False		0								[]				
1628312991245684738	1628312991245684738	2023-02-22 15:37:24 SE Asia Standard Time	2023-02-22	15:37:24	+0700	1219947729155047424	zonajakarta1	ZONAJAKARTA		Ternyata Saksi Sidang Kode Etik Bharada E Adalah Ferdy Sambo, Ricky Rizal, Dan Kuat Ma&amp;rsquo;ruf  https://t.co/dfd2qmrggU	in	[]	['https://www.ragam-indonesia.com/nasional/4457682813/ternyata-saksi-sidang-kode-etik-bharada-e-adalah-ferdy-sambo-ricky-rizal-dan-kuat-maruf']	[]	0	0	0	[]	[]	https://twitter.com/zonajakarta1/status/1628312991245684738	False		0								[]				
1628300388309909505	1628300388309909505	2023-02-22 14:47:19 SE Asia Standard Time	2023-02-22	14:47:19	+0700	69183155	detikcom	detikcom		Tim komisi kode etik Polri (KKEP) meminta keterangan Ferdy Sambo, Ricky Rizal hingga Kuat Ma'ruf dalam sidang etik Bharada Richard Eliezer. Namun Karo Penmas Divisi Humas Polri Brigjen Ahmad Ramadhan menyebut ketiganya tidak hadir secara langsung. Kenapa?  https://t.co/7fDlwSUbt3	in	[]	[]	[]	1	5	21	[]	[]	https://twitter.com/detikcom/status/1628300388309909505	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1628300324673822720/pu/img/8NrKJESOBRSi_dQZ.jpg							[]				
1628300028057124864	1628300028057124864	2023-02-22 14:45:53 SE Asia Standard Time	2023-02-22	14:45:53	+0700	154102750	beritasatu	BeritaSatu		Ferdy Sambo, Ricky Rizal dan Kuat Ma'ruf Absen di Sidang Etik Eliezer  https://t.co/g6EbTHHPvg	in	[]	['https://www.beritasatu.com/megapolitan/1029030/ferdy-sambo-ricky-rizal-dan-kuat-maruf-absen-di-sidang-etik-eliezer']	[]	0	0	1	[]	[]	https://twitter.com/Beritasatu/status/1628300028057124864	False		0								[]				
1628295942368796673	1628295942368796673	2023-02-22 14:29:39 SE Asia Standard Time	2023-02-22	14:29:39	+0700	47596019	liputan6dotcom	LIPUTAN6		Tak Dapat Izin, Ferdy Sambo, Kuat Ma'ruf dan Ricky Rizal Tak Dihadirkan di Sidang Etik Richard Eliezer  https://t.co/oDc9YEh3kx	in	[]	['http://dlvr.it/Sjp3Cs']	[]	0	0	3	[]	[]	https://twitter.com/liputan6dotcom/status/1628295942368796673	False		0								[]				
1628294211010277376	1628294211010277376	2023-02-22 14:22:46 SE Asia Standard Time	2023-02-22	14:22:46	+0700	1347138656587313156	funderrei	Funder REI Management		Sidang Kode Etik Bharada E, Kesaksian Ferdy Sambo, Ricky Rizal, dan Kuat Ma’ruf Dibuat Tertulis  https://t.co/6TwSbUrlH3	in	[]	['https://kabaronline.link/2023/02/22/sidang-kode-etik-bharada-e-kesaksian-ferdy-sambo-ricky-rizal-dan-kuat-maruf-dibuat-tertulis/']	[]	0	0	0	[]	[]	https://twitter.com/FunderRei/status/1628294211010277376	False		0								[]				
1628293451157770240	1628293451157770240	2023-02-22 14:19:45 SE Asia Standard Time	2023-02-22	14:19:45	+0700	231355136	sindonews	SINDOnews		Sidang Kode Etik Bharada E, Kesaksian Ferdy Sambo, Ricky Rizal, dan Kuat Ma'ruf Dibuat Tertulis  https://t.co/ijQFJwdKbL	in	[]	['https://nasional.sindonews.com/read/1029363/13/sidang-kode-etik-bharada-e-kesaksian-ferdy-sambo-ricky-rizal-dan-kuat-maruf-dibuat-tertulis-1677049370']	[]	0	0	0	[]	[]	https://twitter.com/SINDOnews/status/1628293451157770240	False		0								[]				
