id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1630356881381244928	1630352396101484551	2023-02-28 06:59:05 SE Asia Standard Time	2023-02-28	06:59:05	+0700	309650602	sambo_turner	Mo.		@zayiceman171 Big facts bro	en	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/Sambo_Turner/status/1630356881381244928	False		0								[{'screen_name': 'zayiceman171', 'name': 'Xavier Thibodeaux', 'id': '1252813976171245580'}]				
1630356444284612609	1630147969268989957	2023-02-28 06:57:21 SE Asia Standard Time	2023-02-28	06:57:21	+0700	72010193	kangmirdja	Love Indonesia, hate Drugs! #Stop Narkoba		@narkosun Pak @jokowi belum tuntas kasus sambo sekarang muncul lagi kasus serupa yg penuh rekayasa. Apa gak sebaiknya pertimbangkan ganti Kapolri pak?  Gimana nih pak @mohmahfudmd ?	in	[{'screen_name': 'jokowi', 'name': 'joko widodo', 'id': '366987179'}, {'screen_name': 'mohmahfudmd', 'name': 'mahfud md', 'id': '282006208'}]	[]	[]	0	0	1	[]	[]	https://twitter.com/kangmirdja/status/1630356444284612609	False		0								[{'screen_name': 'narkosun', 'name': 'narkosun', 'id': '84221579'}]				
1630356217188225025	1630066058211229698	2023-02-28 06:56:27 SE Asia Standard Time	2023-02-28	06:56:27	+0700	1328142546271232005	tryadi31	Sayur_asem		@HabiebBass Pak @ListyoSigitP emang sekarang polisi jd jubir saksi ya? Ga belajar dr kasus sambo apa nih jubir	in	[{'screen_name': 'listyosigitp', 'name': 'listyo sigit prabowo', 'id': '1431117605775949824'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/tryadi31/status/1630356217188225025	False		0								[{'screen_name': 'HabiebBass', 'name': 'Habieb Falsu 🇮🇩', 'id': '941987865482768386'}]				
1630355977558958087	1630355977558958087	2023-02-28 06:55:30 SE Asia Standard Time	2023-02-28	06:55:30	+0700	975906367956451328	imad_sambo	Imad 🇦🇷		Y E S  https://t.co/eVyAmmGbvN	und	[]	[]	['https://pbs.twimg.com/media/FqAwHUEWIAENtl1.jpg']	0	1	0	[]	[]	https://twitter.com/imad_sambo/status/1630355977558958087	False	https://twitter.com/amymas5/status/1630321851648954371	1	https://pbs.twimg.com/media/FqAwHUEWIAENtl1.jpg							[]				
1630354627244834816	1630241337059729409	2023-02-28 06:50:08 SE Asia Standard Time	2023-02-28	06:50:08	+0700	1135899540522000384	_rukiebenz_	Rukayyat Suleiman		@mg_sambo_ لا يعلمهن كثير من الناس.	ar	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/_rukiebenz_/status/1630354627244834816	False		0								[{'screen_name': 'mg_sambo_', 'name': 'aSսս-mad£ Su®g3oղ', 'id': '1300315450123968512'}]				
1630353977786212355	1630353977786212355	2023-02-28 06:47:33 SE Asia Standard Time	2023-02-28	06:47:33	+0700	1545738335230087169	vmehdi81	dunno		8 - sambo jr	pt	[]	[]	[]	0	0	2	[]	[]	https://twitter.com/vmehdi81/status/1630353977786212355	False	https://twitter.com/just_Mo_o/status/1630279007722696704	0								[]				
1630353822173499393	1630346940595703809	2023-02-28 06:46:56 SE Asia Standard Time	2023-02-28	06:46:56	+0700	86343665	hansbacara	hansbacara		@knpiharis Susah mengharapkan kebenaran dr mereka, semua belagak sambo	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/hansbacara/status/1630353822173499393	False		0								[{'screen_name': 'knpiharis', 'name': 'Haris Pertama', 'id': '1355843073230553088'}]				
1630353707325079552	1630353707325079552	2023-02-28 06:46:28 SE Asia Standard Time	2023-02-28	06:46:28	+0700	849671990	udah_enggak	TonyLip		@PPATK fungsinya ap ya? Mohon penjelasan.  Krn mnurut saya di depan mata itu byk sekali pekerjaan kalian. Sambo dgn lexus2nya, trus ada pejabat DJP yg serba punya apapun. Periksa dong. Dan saya yakin masih byk bgt pejabat yg kekayaannya gak wajar.	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/udah_enggak/status/1630353707325079552	False		0								[]				
1630353249935998976	1630325436306661378	2023-02-28 06:44:39 SE Asia Standard Time	2023-02-28	06:44:39	+0700	123824280	vhs0	Ole		@ppkzd ehm... Putin har træet sambo og judo gennem det meste af sit mangeårige liv (som også involverede KGB-træning) og Seagal har sort bælte i akido og har været træner og ejer at et aikido-dojo. De lyver om meget, men jeg tror godt på at de kan slås.	da	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/vhs0/status/1630353249935998976	False		0								[{'screen_name': 'ppkzd', 'name': 'Poya Pakzad', 'id': '105891279'}]				
1630353063222603777	1628978944593518593	2023-02-28 06:43:55 SE Asia Standard Time	2023-02-28	06:43:55	+0700	849671990	udah_enggak	TonyLip		@PPATK Kirain kalo ada pejabat yang kekayaannya di luar kewajaran akan lngsung diperiksa oleh ppatk dan kpk. Kirain akan sesigap itu.  Liat mbl lexusnya sambo sebyk itu masa gada keinginan utk meriksa. Bingung cara kerjanya ppatk.	in	[]	[]	[]	0	0	1	[]	[]	https://twitter.com/udah_enggak/status/1630353063222603777	False		0								[{'screen_name': 'PPATK', 'name': 'PPATK', 'id': '213523321'}]				
