id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1608968803689369600	1608968803689369600	2022-12-31 06:30:30 SE Asia Standard Time	2022-12-31	06:30:30	+0700	79130206	jpnncom	JPNN.com		Kubu Ferdy Sambo menyerahkan foto Brigadir J saat di kelab malam. Untuk apa ya? #FerdySambo #BrigadirJ  https://t.co/Tdp7TfIxFl	in	[]	['https://www.jpnn.com/news/ada-foto-brigadir-j-di-kelab-malam-apa-untungnya-buat-ferdy-sambo']	[]	0	0	0	['ferdysambo', 'brigadirj']	[]	https://twitter.com/jpnncom/status/1608968803689369600	False		0								[]				
1608961656314556416	1608961656314556416	2022-12-31 06:02:06 SE Asia Standard Time	2022-12-31	06:02:06	+0700	79130206	jpnncom	JPNN.com		Terbukti, setelah Ferdy Sambo dipecat dari kepolisian, pengungkapan kasus Brigadir J menjadi lancar. #FerdySambo #polri   https://t.co/jBD8rxHND7	in	[]	['https://www.jpnn.com/news/ferdy-sambo-dipecat-dari-polri-kasus-brigadir-j-langsung-lancar']	[]	0	0	0	['ferdysambo', 'polri']	[]	https://twitter.com/jpnncom/status/1608961656314556416	False		0								[]				
1608961251073490945	1608649585320394757	2022-12-31 06:00:29 SE Asia Standard Time	2022-12-31	06:00:29	+0700	1431467827656019969	virit15	♈ I ®️I T ∆ ....🥰💋🌹💟🇲🇽		@generalvaledor @LucaVillarrea12 @dsyadallee @x_coppe @Cam_Medicine @njd__j @diamomee @icCvwOhC2svv6Di @1Aiin @daviddwatson127 @MontanaPharrel @MrKriptoKolomb @eljosealets @ashdugar1 @sora19871004 @jbrockmusic @CorcolesBruna @Moonlight_Blue4 @arramrt @Mar80123451 @krildon @DyAnNaZz @IlixIleana @SigurdJarlsonN @coachOMAR42 @isma_sal79 @germancavazos11 @MrsCupita @OmarOma64360171 @Susysan36796177 @luisgarcia81 @Francis65708443 @hilambalam @YHOpinion @gralaguilar @FarroElRobot @danielpriva @HaffelyGalarza3 @OlimpiaHku @Clausolunam @CPaularena @jetson007 Brigadier usted disculpe la demora,el trabajo nos reclama toda la mañana ☺️ Mil gracias por incluirme en su lista,, que esté teniendo una linda tarde 🤗🤩	es	[]	[]	[]	2	3	4	[]	[]	https://twitter.com/Virit15/status/1608961251073490945	False		0								[{'screen_name': 'generalvaledor', 'name': 'Brigadier Valedor de las Altas Montañas', 'id': '1608239186309517312'}, {'screen_name': 'LucaVillarrea12', 'name': 'M  A  C  U  N  D  A', 'id': '1100655064635469825'}, {'screen_name': 'dsyadallee', 'name': 'Dave Yadallee', 'id': '826179428'}, {'screen_name': 'x_coppe', 'name': 'ただのコッペパン', 'id': '1966056085'}, {'screen_name': 'Cam_Medicine', 'name': 'Complementary & Alternative Medicine - Limit', 'id': '383993470'}, {'screen_name': 'njd__j', 'name': '✪𝑗𝑎𝑠𝑠𝑖💙', 'id': '1328102017601056769'}, {'screen_name': 'diamomee', 'name': 'diamond peters🇨🇦🇳🇬🇿🇦', 'id': '1532003705448542209'}, {'screen_name': 'icCvwOhC2svv6Di', 'name': 'ユウジ', 'id': '1483438519028973568'}, {'screen_name': '1Aiin', 'name': '❀عینم Ali™❀', 'id': '1095523182596014080'}, {'screen_name': 'daviddwatson127', 'name': 'David', 'id': '49124563'}, {'screen_name': 'MontanaPharrel', 'name': 'Pharrel Montana', 'id': '1605730332711460867'}, {'screen_name': 'MrKriptoKolomb', 'name': 'Kripto Kolomb', 'id': '1378961789422080001'}, {'screen_name': 'eljosealets', 'name': '✨ 𝗘𝗹_𝗖𝗮𝗺𝗶𝗻𝗼_𝗮s𝗶_𝗲𝘀 🌌', 'id': '256275136'}, {'screen_name': 'ashdugar1', 'name': 'Moriyainn Climate Activistꪜ', 'id': '1234709810'}, {'screen_name': 'sora19871004', 'name': 'くう', 'id': '801137533199319040'}, {'screen_name': 'jbrockmusic', 'name': 'Jordan Brock', 'id': '1293305704468680704'}, {'screen_name': 'Moonlight_Blue4', 'name': '✨\uea00 Lucy Sky \uea00✨', 'id': '1517184110258708481'}, {'screen_name': 'arramrt', 'name': 'Mr. D 👉🏻Punichairo👈🏻 ArrM', 'id': '1214943220007751681'}, {'screen_name': 'Mar80123451', 'name': 'lorein🖤🖤🖤', 'id': '1235088461981454336'}, {'screen_name': 'krildon', 'name': 'Lord Vacko', 'id': '1388641321867415553'}, {'screen_name': 'DyAnNaZz', 'name': 'Dcz', 'id': '1327429196'}, {'screen_name': 'IlixIleana', 'name': 'ILIX', 'id': '3169470602'}, {'screen_name': 'SigurdJarlsonN', 'name': 'Sir Thor Odinson #VxM', 'id': '706971294764404736'}, {'screen_name': 'coachOMAR42', 'name': 'O Cortes \uea00', 'id': '1435421427969236994'}, {'screen_name': 'isma_sal79', 'name': '🇲🇽 𝓘𝓼𝓶𝓪𝓮𝓵 🇲🇽🏴\u200d☠️', 'id': '2927362390'}, {'screen_name': 'germancavazos11', 'name': '@German', 'id': '1084704188334919680'}, {'screen_name': 'MrsCupita', 'name': 'Cupita, nada más ☕️', 'id': '1188623663878131712'}, {'screen_name': 'OmarOma64360171', 'name': 'Omar Franco', 'id': '1212901162350825473'}, {'screen_name': 'Susysan36796177', 'name': '😷 Susy!!!!', 'id': '1265412392105545729'}, {'screen_name': 'luisgarcia81', 'name': 'Luis García', 'id': '105355331'}, {'screen_name': 'Francis65708443', 'name': 'Frank', 'id': '1478706292424425475'}, {'screen_name': 'YHOpinion', 'name': 'YHO🤜🏽🇲🇽🤛🏽', 'id': '3130570096'}, {'screen_name': 'gralaguilar', 'name': 'General Brigadier Aguilar', 'id': '1599935158341324800'}, {'screen_name': 'FarroElRobot', 'name': 'Farro', 'id': '1510366173140987909'}, {'screen_name': 'danielpriva', 'name': 'DANIEL CALLES', 'id': '125359625'}, {'screen_name': 'HaffelyGalarza3', 'name': 'Marlon Haffely Galarza π 🫀', 'id': '1522584351074099200'}, {'screen_name': 'OlimpiaHku', 'name': 'Oʅιɱρια Hιƙαɾυ\uea00', 'id': '1385354567739744258'}, {'screen_name': 'Clausolunam', 'name': 'Clausol 💙', 'id': '1255970880707940358'}, {'screen_name': 'CPaularena', 'name': 'Cynthia Paul A #LibertadParaAlejandra 🙌🏼', 'id': '790314464'}, {'screen_name': 'jetson007', 'name': 'el Tio Lukas', 'id': '226397633'}]				
1608911882131492864	1608708415471382529	2022-12-31 02:44:19 SE Asia Standard Time	2022-12-31	02:44:19	+0700	1043853684105338880	hermioneera	sana | multi		@nrsybnn @blithelyy @catchmeupid hah? fs itu tajir melintir, ditangkep pun propertinya masih bersisa banyak. anaknya aja masih bisa ikut konser sana sini, yakin kayak gitu butuh duit? lol be fr. lo pd sibuk ngasianin anak fs yg tajir sampe lupa ada ortu brigadir j yg harusnya dikasianin	in	[]	[]	[]	1	1	8	[]	[]	https://twitter.com/hermioneera/status/1608911882131492864	False		0								[{'screen_name': 'nrsybnn', 'name': 'nyu 🌵', 'id': '485597656'}, {'screen_name': 'blithelyy', 'name': '𝐡𝐢𝐫𝐚𝐞𝐭𝐡', 'id': '1220844637838954496'}, {'screen_name': 'catchmeupid', 'name': 'Catch Me Up!', 'id': '1162545299614662656'}]				
1608882169350623233	1608882169350623233	2022-12-31 00:46:15 SE Asia Standard Time	2022-12-31	00:46:15	+0700	1225432911899324419	repelitao	Repelita Online		'Mamah Tolong Saya', Tangis Brigadir J saat Datang ke Mimpi Ibunya, Sambil Tunjukkan Lubang Peluru  https://t.co/2YgxeuVSrR	in	[]	['https://www.onlineindo.tv/2022/12/mamah-tolong-saya-tangis-brigadir-j.html']	[]	0	0	0	[]	[]	https://twitter.com/RepelitaO/status/1608882169350623233	False		0								[]				
1608876337963618304	1608354182293250048	2022-12-31 00:23:05 SE Asia Standard Time	2022-12-31	00:23:05	+0700	567304147	wiewielucubgt	anvia		@VIVAcoid Terus hubungannya apa dg kasus pembunuhan , kalo Brigadir J yg nembak FS sanpe tewas barulah foto ini ada hubungannya dg kasus , nyatanya orangnya udah tewas eh yg jadi dalang kematiannya malah nyinyir gini	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/wiewielucubgt/status/1608876337963618304	False		0								[{'screen_name': 'VIVAcoid', 'name': 'VivaCoid', 'id': '41730943'}]				
1608854129975398401	1608854129975398401	2022-12-30 22:54:50 SE Asia Standard Time	2022-12-30	22:54:50	+0700	1512483442600341505	beritakanid_com	BeritakanID News		'Mamah Tolong Saya', Tangis Brigadir J saat Datang ke Mimpi Ibunya, Sambil Tunjukkan Lubang Peluru  https://t.co/DnifsfEKuu	in	[]	['https://www.beritakanid.com/2022/12/mamah-tolong-saya-tangis-brigadir-j.html']	[]	0	0	1	[]	[]	https://twitter.com/BeritakanID_com/status/1608854129975398401	False		0								[]				
1608849988100190208	1608849988100190208	2022-12-30 22:38:22 SE Asia Standard Time	2022-12-30	22:38:22	+0700	887743587579944960	oposisicerdas	OposisiCerdas.com		'Mamah Tolong Saya', Tangis Brigadir J saat Datang ke Mimpi Ibunya, Sambil Tunjukkan Lubang Peluru  https://t.co/D4QWhJoRZM	in	[]	['https://www.oposisicerdas.com/2022/12/mamah-tolong-saya-tangis-brigadir-j.html']	[]	0	18	56	[]	[]	https://twitter.com/OposisiCerdas/status/1608849988100190208	False		0								[]				
1608847753744117763	1608775570581786625	2022-12-30 22:29:30 SE Asia Standard Time	2022-12-30	22:29:30	+0700	255866913	hariankompas	Harian Kompas		1. Tembakan di Belakang Kepala Tewaskan Brigadir J   https://t.co/YTohUdm9D1   #KaleidoskopKompas #InvestigasiKompas #AdadiKompas	in	[]	['https://www.kompas.id/baca/investigasi/2022/08/11/tembakan-di-belakang-kepala-tewaskan-brigadir-j?utm_source=medsos_twitter&utm_medium=link&utm_campaign=medsos_investigasi']	[]	0	0	0	['kaleidoskopkompas', 'investigasikompas', 'adadikompas']	[]	https://twitter.com/hariankompas/status/1608847753744117763	False		0								[]				
1608837108512264193	1608837108512264193	2022-12-30 21:47:12 SE Asia Standard Time	2022-12-30	21:47:12	+0700	69183155	detikcom	detikcom		Begini sentilan keras dari pihak Brigadir Yosua usai foto Yosua berada di tempat hiburan malam diserahkan pihak Ferdy Sambo ke hakim.  https://t.co/yDzIcMWVJz	in	[]	['https://news.detik.com/berita/d-6490478/sentilan-keras-pihak-yosua-usai-foto-clubbing-diserahkan-pengacara-sambo?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1672411574']	[]	10	0	18	[]	[]	https://twitter.com/detikcom/status/1608837108512264193	False		0								[]				
